state,county,tract,tractname,block,tractcode,blockcode
48,201,100000,1000,1000,48201100000,482011000001000
48,201,100000,1000,1001,48201100000,482011000001001
48,201,100000,1000,1002,48201100000,482011000001002
48,201,100000,1000,1003,48201100000,482011000001003
48,201,100000,1000,1004,48201100000,482011000001004
48,201,100000,1000,1005,48201100000,482011000001005
48,201,100000,1000,1006,48201100000,482011000001006
48,201,100000,1000,1007,48201100000,482011000001007
48,201,100000,1000,1008,48201100000,482011000001008
48,201,100000,1000,1009,48201100000,482011000001009
48,201,100000,1000,1010,48201100000,482011000001010
48,201,100000,1000,1011,48201100000,482011000001011
48,201,100000,1000,1012,48201100000,482011000001012
48,201,100000,1000,1013,48201100000,482011000001013
48,201,100000,1000,1014,48201100000,482011000001014
48,201,100000,1000,1015,48201100000,482011000001015
48,201,100000,1000,1016,48201100000,482011000001016
48,201,100000,1000,1017,48201100000,482011000001017
48,201,100000,1000,1018,48201100000,482011000001018
48,201,100000,1000,1019,48201100000,482011000001019
48,201,100000,1000,1020,48201100000,482011000001020
48,201,100000,1000,1021,48201100000,482011000001021
48,201,100000,1000,1022,48201100000,482011000001022
48,201,100000,1000,1023,48201100000,482011000001023
48,201,100000,1000,1024,48201100000,482011000001024
48,201,100000,1000,1025,48201100000,482011000001025
48,201,100000,1000,1026,48201100000,482011000001026
48,201,100000,1000,1027,48201100000,482011000001027
48,201,100000,1000,1028,48201100000,482011000001028
48,201,100000,1000,1029,48201100000,482011000001029
48,201,100000,1000,1030,48201100000,482011000001030
48,201,100000,1000,1031,48201100000,482011000001031
48,201,100000,1000,1032,48201100000,482011000001032
48,201,100000,1000,1033,48201100000,482011000001033
48,201,100000,1000,1034,48201100000,482011000001034
48,201,100000,1000,1035,48201100000,482011000001035
48,201,100000,1000,1036,48201100000,482011000001036
48,201,100000,1000,1037,48201100000,482011000001037
48,201,100000,1000,1038,48201100000,482011000001038
48,201,100000,1000,1039,48201100000,482011000001039
48,201,100000,1000,1040,48201100000,482011000001040
48,201,100000,1000,1041,48201100000,482011000001041
48,201,100000,1000,1042,48201100000,482011000001042
48,201,100000,1000,1043,48201100000,482011000001043
48,201,100000,1000,1044,48201100000,482011000001044
48,201,100000,1000,1045,48201100000,482011000001045
48,201,100000,1000,1046,48201100000,482011000001046
48,201,100000,1000,1047,48201100000,482011000001047
48,201,100000,1000,1048,48201100000,482011000001048
48,201,100000,1000,1049,48201100000,482011000001049
48,201,100000,1000,1050,48201100000,482011000001050
48,201,100000,1000,1051,48201100000,482011000001051
48,201,100000,1000,1052,48201100000,482011000001052
48,201,100000,1000,1053,48201100000,482011000001053
48,201,100000,1000,1054,48201100000,482011000001054
48,201,100000,1000,1055,48201100000,482011000001055
48,201,100000,1000,1056,48201100000,482011000001056
48,201,100000,1000,1057,48201100000,482011000001057
48,201,100000,1000,1058,48201100000,482011000001058
48,201,100000,1000,1059,48201100000,482011000001059
48,201,100000,1000,1060,48201100000,482011000001060
48,201,100000,1000,1061,48201100000,482011000001061
48,201,100000,1000,1062,48201100000,482011000001062
48,201,100000,1000,1063,48201100000,482011000001063
48,201,100000,1000,1064,48201100000,482011000001064
48,201,100000,1000,1065,48201100000,482011000001065
48,201,100000,1000,1066,48201100000,482011000001066
48,201,100000,1000,1067,48201100000,482011000001067
48,201,100000,1000,1068,48201100000,482011000001068
48,201,100000,1000,1069,48201100000,482011000001069
48,201,100000,1000,1070,48201100000,482011000001070
48,201,100000,1000,1071,48201100000,482011000001071
48,201,100000,1000,1072,48201100000,482011000001072
48,201,100000,1000,1073,48201100000,482011000001073
48,201,100000,1000,1074,48201100000,482011000001074
48,201,100000,1000,1075,48201100000,482011000001075
48,201,100000,1000,1076,48201100000,482011000001076
48,201,100000,1000,1077,48201100000,482011000001077
48,201,100000,1000,1078,48201100000,482011000001078
48,201,100000,1000,1079,48201100000,482011000001079
48,201,100000,1000,1080,48201100000,482011000001080
48,201,100000,1000,1081,48201100000,482011000001081
48,201,100000,1000,1082,48201100000,482011000001082
48,201,100000,1000,1083,48201100000,482011000001083
48,201,100000,1000,1084,48201100000,482011000001084
48,201,100000,1000,1085,48201100000,482011000001085
48,201,100000,1000,1086,48201100000,482011000001086
48,201,100000,1000,1087,48201100000,482011000001087
48,201,100000,1000,1088,48201100000,482011000001088
48,201,100000,1000,1089,48201100000,482011000001089
48,201,100000,1000,1090,48201100000,482011000001090
48,201,100000,1000,1091,48201100000,482011000001091
48,201,100000,1000,1092,48201100000,482011000001092
48,201,100000,1000,1093,48201100000,482011000001093
48,201,100000,1000,1094,48201100000,482011000001094
48,201,100000,1000,1095,48201100000,482011000001095
48,201,100000,1000,1096,48201100000,482011000001096
48,201,100000,1000,1097,48201100000,482011000001097
48,201,100000,1000,1098,48201100000,482011000001098
48,201,100000,1000,1099,48201100000,482011000001099
48,201,100000,1000,1100,48201100000,482011000001100
48,201,100000,1000,1101,48201100000,482011000001101
48,201,100000,1000,1102,48201100000,482011000001102
48,201,100000,1000,1103,48201100000,482011000001103
48,201,100000,1000,1104,48201100000,482011000001104
48,201,100000,1000,1105,48201100000,482011000001105
48,201,100000,1000,1106,48201100000,482011000001106
48,201,100000,1000,1107,48201100000,482011000001107
48,201,100000,1000,1108,48201100000,482011000001108
48,201,100000,1000,2000,48201100000,482011000002000
48,201,100000,1000,2001,48201100000,482011000002001
48,201,100000,1000,2002,48201100000,482011000002002
48,201,100000,1000,2003,48201100000,482011000002003
48,201,100000,1000,2004,48201100000,482011000002004
48,201,100000,1000,2005,48201100000,482011000002005
48,201,100000,1000,2006,48201100000,482011000002006
48,201,100000,1000,2007,48201100000,482011000002007
48,201,100000,1000,2008,48201100000,482011000002008
48,201,100000,1000,2009,48201100000,482011000002009
48,201,100000,1000,2010,48201100000,482011000002010
48,201,100000,1000,2011,48201100000,482011000002011
48,201,100000,1000,2012,48201100000,482011000002012
48,201,100000,1000,2013,48201100000,482011000002013
48,201,100000,1000,2014,48201100000,482011000002014
48,201,100000,1000,2015,48201100000,482011000002015
48,201,100000,1000,2016,48201100000,482011000002016
48,201,100000,1000,2017,48201100000,482011000002017
48,201,100000,1000,2018,48201100000,482011000002018
48,201,100000,1000,2019,48201100000,482011000002019
48,201,100000,1000,2020,48201100000,482011000002020
48,201,100000,1000,2021,48201100000,482011000002021
48,201,100000,1000,2022,48201100000,482011000002022
48,201,100000,1000,2023,48201100000,482011000002023
48,201,100000,1000,2024,48201100000,482011000002024
48,201,100000,1000,2025,48201100000,482011000002025
48,201,100000,1000,2026,48201100000,482011000002026
48,201,100000,1000,2027,48201100000,482011000002027
48,201,100000,1000,2028,48201100000,482011000002028
48,201,100000,1000,2029,48201100000,482011000002029
48,201,100000,1000,2030,48201100000,482011000002030
48,201,100000,1000,2031,48201100000,482011000002031
48,201,100000,1000,2032,48201100000,482011000002032
48,201,100000,1000,2033,48201100000,482011000002033
48,201,100000,1000,2034,48201100000,482011000002034
48,201,100000,1000,2035,48201100000,482011000002035
48,201,100000,1000,2036,48201100000,482011000002036
48,201,100000,1000,2037,48201100000,482011000002037
48,201,100000,1000,2038,48201100000,482011000002038
48,201,100000,1000,2039,48201100000,482011000002039
48,201,100000,1000,2040,48201100000,482011000002040
48,201,100000,1000,2041,48201100000,482011000002041
48,201,100000,1000,2042,48201100000,482011000002042
48,201,100000,1000,2043,48201100000,482011000002043
48,201,100000,1000,2044,48201100000,482011000002044
48,201,100000,1000,2045,48201100000,482011000002045
48,201,100000,1000,2046,48201100000,482011000002046
48,201,100000,1000,2047,48201100000,482011000002047
48,201,100000,1000,2048,48201100000,482011000002048
48,201,100000,1000,2049,48201100000,482011000002049
48,201,100000,1000,2050,48201100000,482011000002050
48,201,100000,1000,2051,48201100000,482011000002051
48,201,100000,1000,2052,48201100000,482011000002052
48,201,100000,1000,2053,48201100000,482011000002053
48,201,100000,1000,2054,48201100000,482011000002054
48,201,100000,1000,2055,48201100000,482011000002055
48,201,100000,1000,2056,48201100000,482011000002056
48,201,100000,1000,2057,48201100000,482011000002057
48,201,100000,1000,2058,48201100000,482011000002058
48,201,100000,1000,2059,48201100000,482011000002059
48,201,100000,1000,2060,48201100000,482011000002060
48,201,100000,1000,2061,48201100000,482011000002061
48,201,100000,1000,2062,48201100000,482011000002062
48,201,100000,1000,2063,48201100000,482011000002063
48,201,100000,1000,2064,48201100000,482011000002064
48,201,100000,1000,2065,48201100000,482011000002065
48,201,100000,1000,2066,48201100000,482011000002066
48,201,100000,1000,2067,48201100000,482011000002067
48,201,100000,1000,2068,48201100000,482011000002068
48,201,100000,1000,2069,48201100000,482011000002069
48,201,100000,1000,2070,48201100000,482011000002070
48,201,100000,1000,2071,48201100000,482011000002071
48,201,100000,1000,2072,48201100000,482011000002072
48,201,100000,1000,2073,48201100000,482011000002073
48,201,100000,1000,2074,48201100000,482011000002074
48,201,100000,1000,2075,48201100000,482011000002075
48,201,100000,1000,2076,48201100000,482011000002076
48,201,100000,1000,2077,48201100000,482011000002077
48,201,100000,1000,2078,48201100000,482011000002078
48,201,100000,1000,2079,48201100000,482011000002079
48,201,100000,1000,2080,48201100000,482011000002080
48,201,100000,1000,2081,48201100000,482011000002081
48,201,100000,1000,2082,48201100000,482011000002082
48,201,100000,1000,2083,48201100000,482011000002083
48,201,100000,1000,2084,48201100000,482011000002084
48,201,100000,1000,2085,48201100000,482011000002085
48,201,100000,1000,2086,48201100000,482011000002086
48,201,100000,1000,2087,48201100000,482011000002087
48,201,100000,1000,2088,48201100000,482011000002088
48,201,100000,1000,2089,48201100000,482011000002089
48,201,100000,1000,2090,48201100000,482011000002090
48,201,100000,1000,2091,48201100000,482011000002091
48,201,100000,1000,2092,48201100000,482011000002092
48,201,100000,1000,2093,48201100000,482011000002093
48,201,100000,1000,2094,48201100000,482011000002094
48,201,100000,1000,2095,48201100000,482011000002095
48,201,100000,1000,2096,48201100000,482011000002096
48,201,100000,1000,2097,48201100000,482011000002097
48,201,100000,1000,2098,48201100000,482011000002098
48,201,100000,1000,2099,48201100000,482011000002099
48,201,100000,1000,2100,48201100000,482011000002100
48,201,100000,1000,2101,48201100000,482011000002101
48,201,100000,1000,2102,48201100000,482011000002102
48,201,100000,1000,2103,48201100000,482011000002103
48,201,100000,1000,2104,48201100000,482011000002104
48,201,100000,1000,2105,48201100000,482011000002105
48,201,100000,1000,2106,48201100000,482011000002106
48,201,100000,1000,2107,48201100000,482011000002107
48,201,100000,1000,2108,48201100000,482011000002108
48,201,100000,1000,2109,48201100000,482011000002109
48,201,100000,1000,2110,48201100000,482011000002110
48,201,100000,1000,2111,48201100000,482011000002111
48,201,100000,1000,2112,48201100000,482011000002112
48,201,100000,1000,2113,48201100000,482011000002113
48,201,100000,1000,2114,48201100000,482011000002114
48,201,100000,1000,2115,48201100000,482011000002115
48,201,100000,1000,2116,48201100000,482011000002116
48,201,100000,1000,2117,48201100000,482011000002117
48,201,100000,1000,2118,48201100000,482011000002118
48,201,100000,1000,2119,48201100000,482011000002119
48,201,100000,1000,2120,48201100000,482011000002120
48,201,100000,1000,2121,48201100000,482011000002121
48,201,100000,1000,2122,48201100000,482011000002122
48,201,100000,1000,2123,48201100000,482011000002123
48,201,100000,1000,2124,48201100000,482011000002124
48,201,100000,1000,2125,48201100000,482011000002125
48,201,100000,1000,2126,48201100000,482011000002126
48,201,100000,1000,2127,48201100000,482011000002127
48,201,100000,1000,2128,48201100000,482011000002128
48,201,100000,1000,2129,48201100000,482011000002129
48,201,100000,1000,2130,48201100000,482011000002130
48,201,100000,1000,2131,48201100000,482011000002131
48,201,100000,1000,2132,48201100000,482011000002132
48,201,100000,1000,2133,48201100000,482011000002133
48,201,100000,1000,2134,48201100000,482011000002134
48,201,100000,1000,2135,48201100000,482011000002135
48,201,100000,1000,2136,48201100000,482011000002136
48,201,100000,1000,2137,48201100000,482011000002137
48,201,100000,1000,2138,48201100000,482011000002138
48,201,100000,1000,3000,48201100000,482011000003000
48,201,100000,1000,3001,48201100000,482011000003001
48,201,100000,1000,3002,48201100000,482011000003002
48,201,100000,1000,3003,48201100000,482011000003003
48,201,100000,1000,3004,48201100000,482011000003004
48,201,100000,1000,3005,48201100000,482011000003005
48,201,100000,1000,3006,48201100000,482011000003006
48,201,100000,1000,3007,48201100000,482011000003007
48,201,100000,1000,3008,48201100000,482011000003008
48,201,100000,1000,3009,48201100000,482011000003009
48,201,100000,1000,3010,48201100000,482011000003010
48,201,100000,1000,3011,48201100000,482011000003011
48,201,100000,1000,3012,48201100000,482011000003012
48,201,100000,1000,3013,48201100000,482011000003013
48,201,100000,1000,3014,48201100000,482011000003014
48,201,100000,1000,3015,48201100000,482011000003015
48,201,100000,1000,3016,48201100000,482011000003016
48,201,100000,1000,3017,48201100000,482011000003017
48,201,100000,1000,3018,48201100000,482011000003018
48,201,100000,1000,3019,48201100000,482011000003019
48,201,100000,1000,3020,48201100000,482011000003020
48,201,100000,1000,3021,48201100000,482011000003021
48,201,100000,1000,3022,48201100000,482011000003022
48,201,100000,1000,3023,48201100000,482011000003023
48,201,100000,1000,3024,48201100000,482011000003024
48,201,100000,1000,3025,48201100000,482011000003025
48,201,100000,1000,3026,48201100000,482011000003026
48,201,100000,1000,3027,48201100000,482011000003027
48,201,100000,1000,3028,48201100000,482011000003028
48,201,100000,1000,3029,48201100000,482011000003029
48,201,100000,1000,3030,48201100000,482011000003030
48,201,100000,1000,3031,48201100000,482011000003031
48,201,100000,1000,3032,48201100000,482011000003032
48,201,100000,1000,3033,48201100000,482011000003033
48,201,100000,1000,3034,48201100000,482011000003034
48,201,100000,1000,3035,48201100000,482011000003035
48,201,100000,1000,3036,48201100000,482011000003036
48,201,100000,1000,3037,48201100000,482011000003037
48,201,100000,1000,3038,48201100000,482011000003038
48,201,100000,1000,3039,48201100000,482011000003039
48,201,100000,1000,3040,48201100000,482011000003040
48,201,100000,1000,3041,48201100000,482011000003041
48,201,100000,1000,3042,48201100000,482011000003042
48,201,100000,1000,3043,48201100000,482011000003043
48,201,100000,1000,3044,48201100000,482011000003044
48,201,100000,1000,3045,48201100000,482011000003045
48,201,100000,1000,3046,48201100000,482011000003046
48,201,100000,1000,3047,48201100000,482011000003047
48,201,100000,1000,3048,48201100000,482011000003048
48,201,100000,1000,3049,48201100000,482011000003049
48,201,100000,1000,3050,48201100000,482011000003050
48,201,100000,1000,3051,48201100000,482011000003051
48,201,100000,1000,3052,48201100000,482011000003052
48,201,100000,1000,3053,48201100000,482011000003053
48,201,100000,1000,3054,48201100000,482011000003054
48,201,100000,1000,3055,48201100000,482011000003055
48,201,100000,1000,3056,48201100000,482011000003056
48,201,100000,1000,3057,48201100000,482011000003057
48,201,100000,1000,3058,48201100000,482011000003058
48,201,100000,1000,3059,48201100000,482011000003059
48,201,100000,1000,3060,48201100000,482011000003060
48,201,100000,1000,3061,48201100000,482011000003061
48,201,100000,1000,3062,48201100000,482011000003062
48,201,100000,1000,3063,48201100000,482011000003063
48,201,100000,1000,3064,48201100000,482011000003064
48,201,100000,1000,3065,48201100000,482011000003065
48,201,100000,1000,3066,48201100000,482011000003066
48,201,100000,1000,3067,48201100000,482011000003067
48,201,100000,1000,3068,48201100000,482011000003068
48,201,100000,1000,3069,48201100000,482011000003069
48,201,100000,1000,3070,48201100000,482011000003070
48,201,100000,1000,3071,48201100000,482011000003071
48,201,100000,1000,3072,48201100000,482011000003072
48,201,100000,1000,3073,48201100000,482011000003073
48,201,100000,1000,3074,48201100000,482011000003074
48,201,100000,1000,3075,48201100000,482011000003075
48,201,100000,1000,3076,48201100000,482011000003076
48,201,100000,1000,3077,48201100000,482011000003077
48,201,100000,1000,3078,48201100000,482011000003078
48,201,100000,1000,3079,48201100000,482011000003079
48,201,100000,1000,3080,48201100000,482011000003080
48,201,100000,1000,3081,48201100000,482011000003081
48,201,100000,1000,3082,48201100000,482011000003082
48,201,100000,1000,3083,48201100000,482011000003083
48,201,100000,1000,3084,48201100000,482011000003084
48,201,100000,1000,3085,48201100000,482011000003085
48,201,100000,1000,3086,48201100000,482011000003086
48,201,100000,1000,3087,48201100000,482011000003087
48,201,100000,1000,3088,48201100000,482011000003088
48,201,100000,1000,3089,48201100000,482011000003089
48,201,100000,1000,3090,48201100000,482011000003090
48,201,100000,1000,3091,48201100000,482011000003091
48,201,100000,1000,3092,48201100000,482011000003092
48,201,100000,1000,3093,48201100000,482011000003093
48,201,100000,1000,3094,48201100000,482011000003094
48,201,100000,1000,3095,48201100000,482011000003095
48,201,100000,1000,3096,48201100000,482011000003096
48,201,100000,1000,3097,48201100000,482011000003097
48,201,100000,1000,3098,48201100000,482011000003098
48,201,100000,1000,3099,48201100000,482011000003099
48,201,100000,1000,3100,48201100000,482011000003100
48,201,100000,1000,3101,48201100000,482011000003101
48,201,100000,1000,3102,48201100000,482011000003102
48,201,100000,1000,3103,48201100000,482011000003103
48,201,100000,1000,3104,48201100000,482011000003104
48,201,100000,1000,3105,48201100000,482011000003105
48,201,100000,1000,3106,48201100000,482011000003106
48,201,100000,1000,3107,48201100000,482011000003107
48,201,100000,1000,3108,48201100000,482011000003108
48,201,100000,1000,3109,48201100000,482011000003109
48,201,100000,1000,3110,48201100000,482011000003110
48,201,100000,1000,3111,48201100000,482011000003111
48,201,100000,1000,3112,48201100000,482011000003112
48,201,100000,1000,3113,48201100000,482011000003113
48,201,100000,1000,3114,48201100000,482011000003114
48,201,100000,1000,3115,48201100000,482011000003115
48,201,100000,1000,3116,48201100000,482011000003116
48,201,100000,1000,3117,48201100000,482011000003117
48,201,100000,1000,3118,48201100000,482011000003118
48,201,100000,1000,3119,48201100000,482011000003119
48,201,100000,1000,3120,48201100000,482011000003120
48,201,100000,1000,3121,48201100000,482011000003121
48,201,100000,1000,3122,48201100000,482011000003122
48,201,100000,1000,3123,48201100000,482011000003123
48,201,100000,1000,3124,48201100000,482011000003124
48,201,100000,1000,3125,48201100000,482011000003125
48,201,100000,1000,3126,48201100000,482011000003126
48,201,100000,1000,3127,48201100000,482011000003127
48,201,100000,1000,3128,48201100000,482011000003128
48,201,100000,1000,3129,48201100000,482011000003129
48,201,100000,1000,3130,48201100000,482011000003130
48,201,100000,1000,3131,48201100000,482011000003131
48,201,210100,2101,1000,48201210100,482012101001000
48,201,210100,2101,1001,48201210100,482012101001001
48,201,210100,2101,1002,48201210100,482012101001002
48,201,210100,2101,1003,48201210100,482012101001003
48,201,210100,2101,1004,48201210100,482012101001004
48,201,210100,2101,1005,48201210100,482012101001005
48,201,210100,2101,1006,48201210100,482012101001006
48,201,210100,2101,1007,48201210100,482012101001007
48,201,210100,2101,1008,48201210100,482012101001008
48,201,210100,2101,1009,48201210100,482012101001009
48,201,210100,2101,1010,48201210100,482012101001010
48,201,210100,2101,1011,48201210100,482012101001011
48,201,210100,2101,1012,48201210100,482012101001012
48,201,210100,2101,1013,48201210100,482012101001013
48,201,210100,2101,1014,48201210100,482012101001014
48,201,210100,2101,1015,48201210100,482012101001015
48,201,210100,2101,1016,48201210100,482012101001016
48,201,210100,2101,1017,48201210100,482012101001017
48,201,210100,2101,1018,48201210100,482012101001018
48,201,210100,2101,1019,48201210100,482012101001019
48,201,210100,2101,1020,48201210100,482012101001020
48,201,210100,2101,1021,48201210100,482012101001021
48,201,210100,2101,1022,48201210100,482012101001022
48,201,210100,2101,1023,48201210100,482012101001023
48,201,210100,2101,1024,48201210100,482012101001024
48,201,210100,2101,1025,48201210100,482012101001025
48,201,210100,2101,1026,48201210100,482012101001026
48,201,210100,2101,1027,48201210100,482012101001027
48,201,210100,2101,1028,48201210100,482012101001028
48,201,210100,2101,1029,48201210100,482012101001029
48,201,210100,2101,1030,48201210100,482012101001030
48,201,210100,2101,1031,48201210100,482012101001031
48,201,210100,2101,1032,48201210100,482012101001032
48,201,210100,2101,1033,48201210100,482012101001033
48,201,210100,2101,1034,48201210100,482012101001034
48,201,210100,2101,1035,48201210100,482012101001035
48,201,210100,2101,1036,48201210100,482012101001036
48,201,210100,2101,1037,48201210100,482012101001037
48,201,210100,2101,1038,48201210100,482012101001038
48,201,210100,2101,1039,48201210100,482012101001039
48,201,210100,2101,1040,48201210100,482012101001040
48,201,210100,2101,1041,48201210100,482012101001041
48,201,210100,2101,1042,48201210100,482012101001042
48,201,210100,2101,1043,48201210100,482012101001043
48,201,210100,2101,1044,48201210100,482012101001044
48,201,210100,2101,1045,48201210100,482012101001045
48,201,210100,2101,1046,48201210100,482012101001046
48,201,210100,2101,1047,48201210100,482012101001047
48,201,210100,2101,1048,48201210100,482012101001048
48,201,210100,2101,1049,48201210100,482012101001049
48,201,210100,2101,1050,48201210100,482012101001050
48,201,210100,2101,1051,48201210100,482012101001051
48,201,210100,2101,1052,48201210100,482012101001052
48,201,210100,2101,1053,48201210100,482012101001053
48,201,210100,2101,1054,48201210100,482012101001054
48,201,210100,2101,1055,48201210100,482012101001055
48,201,210400,2104,1000,48201210400,482012104001000
48,201,210400,2104,1001,48201210400,482012104001001
48,201,210400,2104,1002,48201210400,482012104001002
48,201,210400,2104,1003,48201210400,482012104001003
48,201,210400,2104,1004,48201210400,482012104001004
48,201,210400,2104,1005,48201210400,482012104001005
48,201,210400,2104,1006,48201210400,482012104001006
48,201,210400,2104,1007,48201210400,482012104001007
48,201,210400,2104,1008,48201210400,482012104001008
48,201,210400,2104,1009,48201210400,482012104001009
48,201,210400,2104,1010,48201210400,482012104001010
48,201,210400,2104,1011,48201210400,482012104001011
48,201,210400,2104,1012,48201210400,482012104001012
48,201,210400,2104,1013,48201210400,482012104001013
48,201,210400,2104,1014,48201210400,482012104001014
48,201,210400,2104,1015,48201210400,482012104001015
48,201,210400,2104,1016,48201210400,482012104001016
48,201,210400,2104,1017,48201210400,482012104001017
48,201,210400,2104,1018,48201210400,482012104001018
48,201,210400,2104,1019,48201210400,482012104001019
48,201,210400,2104,1020,48201210400,482012104001020
48,201,210400,2104,1021,48201210400,482012104001021
48,201,210400,2104,1022,48201210400,482012104001022
48,201,210400,2104,1023,48201210400,482012104001023
48,201,210400,2104,1024,48201210400,482012104001024
48,201,210400,2104,1025,48201210400,482012104001025
48,201,210400,2104,1026,48201210400,482012104001026
48,201,210400,2104,1027,48201210400,482012104001027
48,201,210400,2104,1028,48201210400,482012104001028
48,201,210400,2104,1029,48201210400,482012104001029
48,201,210400,2104,1030,48201210400,482012104001030
48,201,210400,2104,2000,48201210400,482012104002000
48,201,210400,2104,2001,48201210400,482012104002001
48,201,210400,2104,2002,48201210400,482012104002002
48,201,210400,2104,2003,48201210400,482012104002003
48,201,210400,2104,2004,48201210400,482012104002004
48,201,210400,2104,2005,48201210400,482012104002005
48,201,210400,2104,2006,48201210400,482012104002006
48,201,210400,2104,2007,48201210400,482012104002007
48,201,210400,2104,2008,48201210400,482012104002008
48,201,210400,2104,2009,48201210400,482012104002009
48,201,210400,2104,2010,48201210400,482012104002010
48,201,210400,2104,2011,48201210400,482012104002011
48,201,210400,2104,2012,48201210400,482012104002012
48,201,210400,2104,2013,48201210400,482012104002013
48,201,210400,2104,2014,48201210400,482012104002014
48,201,210400,2104,2015,48201210400,482012104002015
48,201,210400,2104,2016,48201210400,482012104002016
48,201,210400,2104,2017,48201210400,482012104002017
48,201,210400,2104,2018,48201210400,482012104002018
48,201,210400,2104,2019,48201210400,482012104002019
48,201,210400,2104,2020,48201210400,482012104002020
48,201,210400,2104,3000,48201210400,482012104003000
48,201,210400,2104,3001,48201210400,482012104003001
48,201,210400,2104,3002,48201210400,482012104003002
48,201,210400,2104,3003,48201210400,482012104003003
48,201,210400,2104,3004,48201210400,482012104003004
48,201,210400,2104,3005,48201210400,482012104003005
48,201,210400,2104,3006,48201210400,482012104003006
48,201,210400,2104,3007,48201210400,482012104003007
48,201,210400,2104,3008,48201210400,482012104003008
48,201,210400,2104,3009,48201210400,482012104003009
48,201,210400,2104,3010,48201210400,482012104003010
48,201,210400,2104,3011,48201210400,482012104003011
48,201,210400,2104,3012,48201210400,482012104003012
48,201,210400,2104,3013,48201210400,482012104003013
48,201,210400,2104,3014,48201210400,482012104003014
48,201,210400,2104,3015,48201210400,482012104003015
48,201,210400,2104,3016,48201210400,482012104003016
48,201,210400,2104,3017,48201210400,482012104003017
48,201,210400,2104,3018,48201210400,482012104003018
48,201,210400,2104,3019,48201210400,482012104003019
48,201,210400,2104,3020,48201210400,482012104003020
48,201,210400,2104,3021,48201210400,482012104003021
48,201,210400,2104,3022,48201210400,482012104003022
48,201,210400,2104,3023,48201210400,482012104003023
48,201,210400,2104,3024,48201210400,482012104003024
48,201,210400,2104,3025,48201210400,482012104003025
48,201,210400,2104,3026,48201210400,482012104003026
48,201,210400,2104,3027,48201210400,482012104003027
48,201,210400,2104,3028,48201210400,482012104003028
48,201,210400,2104,3029,48201210400,482012104003029
48,201,210400,2104,3030,48201210400,482012104003030
48,201,210400,2104,4000,48201210400,482012104004000
48,201,210400,2104,4001,48201210400,482012104004001
48,201,210400,2104,4002,48201210400,482012104004002
48,201,210400,2104,4003,48201210400,482012104004003
48,201,210400,2104,4004,48201210400,482012104004004
48,201,210400,2104,4005,48201210400,482012104004005
48,201,210400,2104,4006,48201210400,482012104004006
48,201,210400,2104,4007,48201210400,482012104004007
48,201,210400,2104,4008,48201210400,482012104004008
48,201,210400,2104,4009,48201210400,482012104004009
48,201,210400,2104,4010,48201210400,482012104004010
48,201,210400,2104,4011,48201210400,482012104004011
48,201,210400,2104,4012,48201210400,482012104004012
48,201,210400,2104,4013,48201210400,482012104004013
48,201,210400,2104,4014,48201210400,482012104004014
48,201,210400,2104,4015,48201210400,482012104004015
48,201,210400,2104,4016,48201210400,482012104004016
48,201,210400,2104,4017,48201210400,482012104004017
48,201,210400,2104,4018,48201210400,482012104004018
48,201,210400,2104,4019,48201210400,482012104004019
48,201,210400,2104,4020,48201210400,482012104004020
48,201,210400,2104,4021,48201210400,482012104004021
48,201,210400,2104,4022,48201210400,482012104004022
48,201,210400,2104,4023,48201210400,482012104004023
48,201,210400,2104,4024,48201210400,482012104004024
48,201,210400,2104,4025,48201210400,482012104004025
48,201,210400,2104,4026,48201210400,482012104004026
48,201,210400,2104,4027,48201210400,482012104004027
48,201,210400,2104,4028,48201210400,482012104004028
48,201,210400,2104,4029,48201210400,482012104004029
48,201,210400,2104,4030,48201210400,482012104004030
48,201,210400,2104,4031,48201210400,482012104004031
48,201,210400,2104,4032,48201210400,482012104004032
48,201,210400,2104,4033,48201210400,482012104004033
48,201,210400,2104,4034,48201210400,482012104004034
48,201,210400,2104,4035,48201210400,482012104004035
48,201,210400,2104,4036,48201210400,482012104004036
48,201,210400,2104,4037,48201210400,482012104004037
48,201,210400,2104,4038,48201210400,482012104004038
48,201,210400,2104,4039,48201210400,482012104004039
48,201,210400,2104,4040,48201210400,482012104004040
48,201,210400,2104,4041,48201210400,482012104004041
48,201,210400,2104,4042,48201210400,482012104004042
48,201,210400,2104,4043,48201210400,482012104004043
48,201,210400,2104,4044,48201210400,482012104004044
48,201,210400,2104,4045,48201210400,482012104004045
48,201,210400,2104,4046,48201210400,482012104004046
48,201,210400,2104,4047,48201210400,482012104004047
48,201,210400,2104,4048,48201210400,482012104004048
48,201,210400,2104,4049,48201210400,482012104004049
48,201,210400,2104,4050,48201210400,482012104004050
48,201,210400,2104,4051,48201210400,482012104004051
48,201,210400,2104,4052,48201210400,482012104004052
48,201,210400,2104,4053,48201210400,482012104004053
48,201,210400,2104,4054,48201210400,482012104004054
48,201,210400,2104,4055,48201210400,482012104004055
48,201,210400,2104,4056,48201210400,482012104004056
48,201,210400,2104,4057,48201210400,482012104004057
48,201,210400,2104,4058,48201210400,482012104004058
48,201,210400,2104,4059,48201210400,482012104004059
48,201,210400,2104,4060,48201210400,482012104004060
48,201,210400,2104,4061,48201210400,482012104004061
48,201,210400,2104,4062,48201210400,482012104004062
