FIPS,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,eviction-filings,evictions,eviction-rate,eviction-filing-rate
482011000001,2001,1000.1,"Harris County, Texas",4904.0,67.64,265.0,94.47,282.0,7697.0,0.0,22.0,17.0,6.41,8.3
482011000001,2002,1000.1,"Harris County, Texas",4904.0,67.64,291.0,94.47,282.0,7697.0,0.0,14.0,6.0,2.06,4.8
482011000001,2003,1000.1,"Harris County, Texas",4904.0,67.64,318.0,94.47,282.0,7697.0,0.0,24.0,11.0,3.46,7.56
482011000001,2004,1000.1,"Harris County, Texas",4904.0,67.64,344.0,94.47,282.0,7697.0,0.0,16.0,12.0,3.49,4.65
482011000001,2005,1000.1,"Harris County, Texas",1504.69,0.0,370.0,90.31,367.0,10433.0,208300.0,1.0,1.0,0.27,0.27
482011000001,2006,1000.1,"Harris County, Texas",1504.69,0.0,396.0,90.31,367.0,10433.0,208300.0,12.0,11.0,2.78,3.03
482011000001,2007,1000.1,"Harris County, Texas",1504.69,0.0,422.0,90.31,367.0,10433.0,208300.0,4.0,3.0,0.71,0.95
482011000001,2008,1000.1,"Harris County, Texas",1504.69,0.0,449.0,90.31,367.0,10433.0,208300.0,4.0,4.0,0.89,0.89
482011000001,2009,1000.1,"Harris County, Texas",1504.69,0.0,475.0,90.31,367.0,10433.0,208300.0,9.0,4.0,0.84,1.9
482011000002,2001,1000.2,"Harris County, Texas",936.33,25.76,396.0,97.76,622.89,18295.24,15831.05,19.0,7.0,1.77,4.8
482011000002,2002,1000.2,"Harris County, Texas",936.33,25.76,397.0,97.76,622.89,18295.24,15831.05,20.0,5.0,1.26,5.04
482011000002,2003,1000.2,"Harris County, Texas",936.33,25.76,398.0,97.76,622.89,18295.24,15831.05,20.0,10.0,2.51,5.03
482011000002,2004,1000.2,"Harris County, Texas",936.33,25.76,399.0,97.76,622.89,18295.24,15831.05,21.0,8.0,2.01,5.26
482011000002,2005,1000.2,"Harris County, Texas",575.42,0.05,400.0,99.96,787.77,36513.23,78.93,7.0,7.0,1.75,1.75
482011000002,2006,1000.2,"Harris County, Texas",575.42,0.05,401.0,99.96,787.77,36513.23,78.93,9.0,7.0,1.75,2.24
482011000002,2007,1000.2,"Harris County, Texas",575.42,0.05,402.0,99.96,787.77,36513.23,78.93,18.0,7.0,1.74,4.48
482011000002,2008,1000.2,"Harris County, Texas",575.42,0.05,403.0,99.96,787.77,36513.23,78.93,4.0,4.0,0.99,0.99
482011000002,2009,1000.2,"Harris County, Texas",575.42,0.05,404.0,99.96,787.77,36513.23,78.93,6.0,5.0,1.24,1.49
482011000003,2001,1000.3,"Harris County, Texas",838.0,26.1,462.0,94.62,1159.95,65812.57,0.0,4.0,2.0,0.43,0.87
482011000003,2002,1000.3,"Harris County, Texas",838.0,26.1,466.0,94.62,1159.95,65812.57,0.0,10.0,2.0,0.43,2.14
482011000003,2003,1000.3,"Harris County, Texas",838.0,26.1,471.0,94.62,1159.95,65812.57,0.0,29.0,8.0,1.7,6.16
482011000003,2004,1000.3,"Harris County, Texas",838.0,26.1,476.0,94.62,1159.95,65812.57,0.0,16.0,6.0,1.26,3.36
482011000003,2005,1000.3,"Harris County, Texas",1006.31,14.29,481.0,74.12,1404.76,89280.8,353226.85,8.0,6.0,1.25,1.66
482011000003,2006,1000.3,"Harris County, Texas",1006.31,14.29,485.0,74.12,1404.76,89280.8,353226.85,6.0,0.0,0.0,1.24
482011000003,2007,1000.3,"Harris County, Texas",1006.31,14.29,490.0,74.12,1404.76,89280.8,353226.85,17.0,9.0,1.84,3.47
482011000003,2008,1000.3,"Harris County, Texas",1006.31,14.29,495.0,74.12,1404.76,89280.8,353226.85,24.0,6.0,1.21,4.85
482011000003,2009,1000.3,"Harris County, Texas",1006.31,14.29,499.0,74.12,1404.76,89280.8,353226.85,16.0,4.0,0.8,3.2
482011000003,2010,1000.3,"Harris County, Texas",1115.0,0.0,504.0,65.03,1524.0,92417.0,222300.0,26.0,5.0,0.99,5.16
482011000003,2011,1000.3,"Harris County, Texas",1199.0,0.0,522.0,62.11,1648.0,91324.0,208000.0,32.0,9.0,1.73,6.13
482011000003,2012,1000.3,"Harris County, Texas",1199.0,0.0,539.0,62.11,1648.0,91324.0,208000.0,8.0,1.0,0.19,1.48
482011000003,2013,1000.3,"Harris County, Texas",1199.0,0.0,557.0,62.11,1648.0,91324.0,208000.0,18.0,7.0,1.26,3.23
482011000003,2014,1000.3,"Harris County, Texas",1199.0,0.0,575.0,62.11,1648.0,91324.0,208000.0,17.0,5.0,0.87,2.96
482011000003,2015,1000.3,"Harris County, Texas",1199.0,0.0,592.0,62.11,1648.0,91324.0,208000.0,10.0,3.0,0.51,1.69
482011000003,2016,1000.3,"Harris County, Texas",1199.0,0.0,610.0,62.11,1648.0,91324.0,208000.0,22.0,8.0,1.31,3.61
482012101001,2001,2101.1,"Harris County, Texas",5204.11,10.22,61.0,87.14,1142.98,53928.29,12500.35,5.0,3.0,4.91,8.19
482012101001,2002,2101.1,"Harris County, Texas",5204.11,10.22,61.0,87.14,1142.98,53928.29,12500.35,2.0,1.0,1.64,3.28
482012101001,2003,2101.1,"Harris County, Texas",5204.11,10.22,61.0,87.14,1142.98,53928.29,12500.35,1.0,1.0,1.64,1.64
482012101001,2004,2101.1,"Harris County, Texas",5204.11,10.22,61.0,87.14,1142.98,53928.29,12500.35,4.0,2.0,3.28,6.55
482012101001,2005,2101.1,"Harris County, Texas",6407.08,58.65,61.0,99.99,942.99,148693.31,0.55,5.0,1.0,1.64,8.19
482012101001,2006,2101.1,"Harris County, Texas",6407.08,58.65,61.0,99.99,942.99,148693.31,0.55,1.0,1.0,1.64,1.64
482012101001,2007,2101.1,"Harris County, Texas",6407.08,58.65,61.0,99.99,942.99,148693.31,0.55,0.0,0.0,0.0,0.0
482012101001,2008,2101.1,"Harris County, Texas",6407.08,58.65,61.0,99.99,942.99,148693.31,0.55,1.0,0.0,0.0,1.64
482012101001,2009,2101.1,"Harris County, Texas",6407.08,58.65,61.0,99.99,942.99,148693.31,0.55,2.0,2.0,3.28,3.28
482012104001,2001,2104.1,"Harris County, Texas",1201.0,42.42,191.0,59.57,418.0,19700.0,35600.0,1.0,0.0,0.0,0.52
482012104001,2002,2104.1,"Harris County, Texas",1201.0,42.42,188.0,59.57,418.0,19700.0,35600.0,3.0,2.0,1.06,1.59
482012104001,2003,2104.1,"Harris County, Texas",1201.0,42.42,186.0,59.57,418.0,19700.0,35600.0,4.0,2.0,1.07,2.15
482012104001,2004,2104.1,"Harris County, Texas",1201.0,42.42,184.0,59.57,418.0,19700.0,35600.0,11.0,3.0,1.63,5.98
482012104001,2005,2104.1,"Harris County, Texas",1131.0,45.45,182.0,64.81,638.0,19359.0,69800.0,5.0,5.0,2.75,2.75
482012104001,2006,2104.1,"Harris County, Texas",1131.0,45.45,179.0,64.81,638.0,19359.0,69800.0,9.0,7.0,3.91,5.02
482012104001,2007,2104.1,"Harris County, Texas",1131.0,45.45,177.0,64.81,638.0,19359.0,69800.0,5.0,4.0,2.26,2.83
482012104001,2008,2104.1,"Harris County, Texas",1131.0,45.45,175.0,64.81,638.0,19359.0,69800.0,8.0,5.0,2.86,4.58
482012104001,2009,2104.1,"Harris County, Texas",1131.0,45.45,172.0,64.81,638.0,19359.0,69800.0,6.0,5.0,2.9,3.48
482012104001,2010,2104.1,"Harris County, Texas",986.0,50.84,170.0,60.28,640.0,24688.0,74300.0,2.0,2.0,1.18,1.18
482012104001,2011,2104.1,"Harris County, Texas",1364.0,25.28,171.0,73.82,703.0,42644.0,108600.0,6.0,5.0,2.93,3.52
482012104001,2012,2104.1,"Harris County, Texas",1364.0,25.28,171.0,73.82,703.0,42644.0,108600.0,6.0,6.0,3.51,3.51
482012104001,2013,2104.1,"Harris County, Texas",1364.0,25.28,172.0,73.82,703.0,42644.0,108600.0,1.0,1.0,0.58,0.58
482012104001,2014,2104.1,"Harris County, Texas",1364.0,25.28,172.0,73.82,703.0,42644.0,108600.0,4.0,3.0,1.74,2.33
482012104001,2015,2104.1,"Harris County, Texas",1364.0,25.28,173.0,73.82,703.0,42644.0,108600.0,3.0,3.0,1.74,1.74
482012104001,2016,2104.1,"Harris County, Texas",1364.0,25.28,173.0,73.82,703.0,42644.0,108600.0,1.0,1.0,0.58,0.58
482012104002,2001,2104.2,"Harris County, Texas",848.0,32.51,136.0,59.74,440.0,21920.0,34400.0,2.0,2.0,1.48,1.48
482012104002,2002,2104.2,"Harris County, Texas",848.0,32.51,133.0,59.74,440.0,21920.0,34400.0,5.0,4.0,3.01,3.76
482012104002,2003,2104.2,"Harris County, Texas",848.0,32.51,131.0,59.74,440.0,21920.0,34400.0,3.0,3.0,2.3,2.3
482012104002,2004,2104.2,"Harris County, Texas",848.0,32.51,128.0,59.74,440.0,21920.0,34400.0,6.0,4.0,3.13,4.69
482012104002,2005,2104.2,"Harris County, Texas",873.0,21.68,126.0,61.57,503.0,26100.0,92600.0,7.0,5.0,3.98,5.58
482012104002,2006,2104.2,"Harris County, Texas",873.0,21.68,123.0,61.57,503.0,26100.0,92600.0,0.0,0.0,0.0,0.0
482012104002,2007,2104.2,"Harris County, Texas",873.0,21.68,121.0,61.57,503.0,26100.0,92600.0,2.0,1.0,0.83,1.66
482012104002,2008,2104.2,"Harris County, Texas",873.0,21.68,118.0,61.57,503.0,26100.0,92600.0,2.0,1.0,0.85,1.69
482012104002,2009,2104.2,"Harris County, Texas",873.0,21.68,116.0,61.57,503.0,26100.0,92600.0,0.0,0.0,0.0,0.0
482012104002,2010,2104.2,"Harris County, Texas",721.0,25.0,113.0,51.83,571.0,26750.0,115000.0,4.0,1.0,0.88,3.54
482012104003,2001,2104.3,"Harris County, Texas",2618.0,41.37,499.0,61.32,256.0,20543.0,43000.0,67.0,25.0,5.01,13.44
482012104003,2002,2104.3,"Harris County, Texas",2618.0,41.37,504.0,61.32,256.0,20543.0,43000.0,25.0,12.0,2.38,4.96
482012104003,2003,2104.3,"Harris County, Texas",2618.0,41.37,510.0,61.32,256.0,20543.0,43000.0,16.0,5.0,0.98,3.14
482012104003,2004,2104.3,"Harris County, Texas",2618.0,41.37,515.0,61.32,256.0,20543.0,43000.0,54.0,26.0,5.04,10.48
482012104003,2005,2104.3,"Harris County, Texas",2149.0,34.63,521.0,65.5,484.0,23929.0,98700.0,62.0,22.0,4.22,11.9
482012104003,2006,2104.3,"Harris County, Texas",2149.0,34.63,527.0,65.5,484.0,23929.0,98700.0,71.0,32.0,6.08,13.48
482012104003,2007,2104.3,"Harris County, Texas",2149.0,34.63,532.0,65.5,484.0,23929.0,98700.0,96.0,30.0,5.64,18.04
482012104003,2008,2104.3,"Harris County, Texas",2149.0,34.63,538.0,65.5,484.0,23929.0,98700.0,96.0,32.0,5.95,17.85
482012104003,2009,2104.3,"Harris County, Texas",2149.0,34.63,543.0,65.5,484.0,23929.0,98700.0,132.0,33.0,6.07,24.29
482012104003,2010,2104.3,"Harris County, Texas",2557.0,51.17,549.0,66.63,479.0,18875.0,96800.0,102.0,33.0,6.01,18.58
482012104003,2011,2104.3,"Harris County, Texas",2023.0,47.32,555.0,66.43,486.0,17048.0,98400.0,166.0,46.0,8.29,29.9
482012104003,2012,2104.3,"Harris County, Texas",2023.0,47.32,561.0,66.43,486.0,17048.0,98400.0,97.0,39.0,6.95,17.28
482012104003,2013,2104.3,"Harris County, Texas",2023.0,47.32,568.0,66.43,486.0,17048.0,98400.0,93.0,39.0,6.87,16.39
482012104003,2014,2104.3,"Harris County, Texas",2023.0,47.32,574.0,66.43,486.0,17048.0,98400.0,70.0,43.0,7.5,12.2
482012104003,2015,2104.3,"Harris County, Texas",2023.0,47.32,580.0,66.43,486.0,17048.0,98400.0,57.0,41.0,7.07,9.83
482012104003,2016,2104.3,"Harris County, Texas",2023.0,47.32,586.0,66.43,486.0,17048.0,98400.0,73.0,39.0,6.66,12.46
482012104004,2001,2104.4,"Harris County, Texas",1115.15,35.16,176.0,60.96,527.01,31514.14,52915.21,1.0,1.0,0.57,0.57
482012104004,2002,2104.4,"Harris County, Texas",1115.15,35.16,173.0,60.96,527.01,31514.14,52915.21,1.0,1.0,0.58,0.58
482012104004,2003,2104.4,"Harris County, Texas",1115.15,35.16,171.0,60.96,527.01,31514.14,52915.21,0.0,0.0,0.0,0.0
482012104004,2004,2104.4,"Harris County, Texas",1115.15,35.16,168.0,60.96,527.01,31514.14,52915.21,4.0,2.0,1.19,2.37
482012104004,2005,2104.4,"Harris County, Texas",1012.1,29.23,166.0,49.34,798.05,34243.43,131027.3,6.0,5.0,3.01,3.61
482012104004,2006,2104.4,"Harris County, Texas",1012.1,29.23,164.0,49.34,798.05,34243.43,131027.3,2.0,1.0,0.61,1.22
482012104004,2007,2104.4,"Harris County, Texas",1012.1,29.23,161.0,49.34,798.05,34243.43,131027.3,4.0,4.0,2.48,2.48
482012104004,2008,2104.4,"Harris County, Texas",1012.1,29.23,159.0,49.34,798.05,34243.43,131027.3,8.0,6.0,3.78,5.04
482012104004,2009,2104.4,"Harris County, Texas",1012.1,29.23,156.0,49.34,798.05,34243.43,131027.3,8.0,7.0,4.48,5.11
482012104004,2010,2104.4,"Harris County, Texas",1064.0,9.09,154.0,57.25,682.0,28068.0,119400.0,17.0,10.0,6.49,11.04
482012104004,2011,2104.4,"Harris County, Texas",880.0,30.72,156.0,46.56,798.0,21250.0,158600.0,13.0,12.0,7.71,8.35
482012104004,2012,2104.4,"Harris County, Texas",880.0,30.72,157.0,46.56,798.0,21250.0,158600.0,5.0,3.0,1.91,3.18
482012104004,2013,2104.4,"Harris County, Texas",880.0,30.72,159.0,46.56,798.0,21250.0,158600.0,11.0,9.0,5.66,6.92
482012104004,2014,2104.4,"Harris County, Texas",880.0,30.72,161.0,46.56,798.0,21250.0,158600.0,10.0,8.0,4.98,6.22
482012104004,2015,2104.4,"Harris County, Texas",880.0,30.72,162.0,46.56,798.0,21250.0,158600.0,11.0,10.0,6.16,6.78
482012104004,2016,2104.4,"Harris County, Texas",880.0,30.72,164.0,46.56,798.0,21250.0,158600.0,3.0,2.0,1.22,1.83
482012105001,2001,2105.1,"Harris County, Texas",1703.0,24.09,230.0,48.45,441.0,25682.0,49100.0,2.0,2.0,0.87,0.87
482012105001,2002,2105.1,"Harris County, Texas",1703.0,24.09,226.0,48.45,441.0,25682.0,49100.0,5.0,3.0,1.33,2.21
482012105001,2003,2105.1,"Harris County, Texas",1703.0,24.09,222.0,48.45,441.0,25682.0,49100.0,3.0,1.0,0.45,1.35
482012105001,2004,2105.1,"Harris County, Texas",1703.0,24.09,218.0,48.45,441.0,25682.0,49100.0,7.0,6.0,2.75,3.21
482012105001,2005,2105.1,"Harris County, Texas",1540.0,8.8,215.0,30.4,574.0,36635.0,88500.0,5.0,5.0,2.33,2.33
482012105001,2006,2105.1,"Harris County, Texas",1540.0,8.8,211.0,30.4,574.0,36635.0,88500.0,4.0,1.0,0.47,1.9
482012105001,2007,2105.1,"Harris County, Texas",1540.0,8.8,207.0,30.4,574.0,36635.0,88500.0,4.0,3.0,1.45,1.94
482012105001,2008,2105.1,"Harris County, Texas",1540.0,8.8,203.0,30.4,574.0,36635.0,88500.0,2.0,2.0,0.99,0.99
482012105001,2009,2105.1,"Harris County, Texas",1540.0,8.8,199.0,30.4,574.0,36635.0,88500.0,3.0,2.0,1.01,1.51
482012105001,2010,2105.1,"Harris County, Texas",1399.0,21.91,195.0,45.14,628.0,37700.0,89400.0,4.0,2.0,1.03,2.05
482012105001,2011,2105.1,"Harris County, Texas",1751.0,21.58,207.0,70.99,808.0,34708.0,121900.0,11.0,9.0,4.35,5.32
482012105001,2012,2105.1,"Harris County, Texas",1751.0,21.58,218.0,70.99,808.0,34708.0,121900.0,3.0,2.0,0.92,1.37
482012105001,2013,2105.1,"Harris County, Texas",1751.0,21.58,230.0,70.99,808.0,34708.0,121900.0,7.0,4.0,1.74,3.04
482012105001,2014,2105.1,"Harris County, Texas",1751.0,21.58,242.0,70.99,808.0,34708.0,121900.0,13.0,8.0,3.31,5.38
482012105001,2015,2105.1,"Harris County, Texas",1751.0,21.58,253.0,70.99,808.0,34708.0,121900.0,7.0,6.0,2.37,2.76
482012105001,2016,2105.1,"Harris County, Texas",1751.0,21.58,265.0,70.99,808.0,34708.0,121900.0,4.0,4.0,1.51,1.51
482012105002,2001,2105.2,"Harris County, Texas",2089.0,28.87,353.0,57.44,412.7,24203.89,31427.67,17.0,15.0,4.25,4.81
482012105002,2002,2105.2,"Harris County, Texas",2089.0,28.87,348.0,57.44,412.7,24203.89,31427.67,11.0,7.0,2.01,3.16
482012105002,2003,2105.2,"Harris County, Texas",2089.0,28.87,342.0,57.44,412.7,24203.89,31427.67,23.0,13.0,3.8,6.73
482012105002,2004,2105.2,"Harris County, Texas",2089.0,28.87,336.0,57.44,412.7,24203.89,31427.67,22.0,8.0,2.38,6.54
482012105002,2005,2105.2,"Harris County, Texas",2219.0,36.38,331.0,54.83,616.53,34519.83,93602.3,10.0,6.0,1.82,3.03
482012105002,2006,2105.2,"Harris County, Texas",2219.0,36.38,325.0,54.83,616.53,34519.83,93602.3,10.0,6.0,1.85,3.08
482012105002,2007,2105.2,"Harris County, Texas",2219.0,36.38,319.0,54.83,616.53,34519.83,93602.3,13.0,11.0,3.45,4.07
482012105002,2008,2105.2,"Harris County, Texas",2219.0,36.38,313.0,54.83,616.53,34519.83,93602.3,7.0,3.0,0.96,2.23
482012105002,2009,2105.2,"Harris County, Texas",2219.0,36.38,308.0,54.83,616.53,34519.83,93602.3,17.0,11.0,3.57,5.52
482012105002,2010,2105.2,"Harris County, Texas",1838.0,41.16,302.0,53.93,652.0,27467.0,84800.0,11.0,6.0,1.99,3.64
482012105002,2011,2105.2,"Harris County, Texas",2406.0,34.88,308.0,55.38,663.0,31486.0,85800.0,14.0,10.0,3.25,4.55
482012105002,2012,2105.2,"Harris County, Texas",2406.0,34.88,314.0,55.38,663.0,31486.0,85800.0,12.0,7.0,2.23,3.82
482012105002,2013,2105.2,"Harris County, Texas",2406.0,34.88,320.0,55.38,663.0,31486.0,85800.0,17.0,12.0,3.75,5.31
482012105002,2014,2105.2,"Harris County, Texas",2406.0,34.88,326.0,55.38,663.0,31486.0,85800.0,14.0,9.0,2.76,4.29
482012105002,2015,2105.2,"Harris County, Texas",2406.0,34.88,332.0,55.38,663.0,31486.0,85800.0,11.0,8.0,2.41,3.31
482012105002,2016,2105.2,"Harris County, Texas",2406.0,34.88,338.0,55.38,663.0,31486.0,85800.0,7.0,7.0,2.07,2.07
482012105003,2001,2105.3,"Harris County, Texas",1525.0,15.96,192.0,42.86,473.37,32919.6,39207.87,6.0,5.0,2.61,3.13
482012105003,2002,2105.3,"Harris County, Texas",1525.0,15.96,203.0,42.86,473.37,32919.6,39207.87,8.0,6.0,2.96,3.94
482012105003,2003,2105.3,"Harris County, Texas",1525.0,15.96,215.0,42.86,473.37,32919.6,39207.87,2.0,0.0,0.0,0.93
482012105003,2004,2105.3,"Harris County, Texas",1525.0,15.96,226.0,42.86,473.37,32919.6,39207.87,8.0,4.0,1.77,3.54
482012105003,2005,2105.3,"Harris County, Texas",1884.0,47.62,238.0,57.68,561.96,21819.83,90690.16,12.0,8.0,3.37,5.05
482012105003,2006,2105.3,"Harris County, Texas",1884.0,47.62,249.0,57.68,561.96,21819.83,90690.16,18.0,10.0,4.02,7.23
482012105003,2007,2105.3,"Harris County, Texas",1884.0,47.62,261.0,57.68,561.96,21819.83,90690.16,33.0,16.0,6.14,12.67
482012105003,2008,2105.3,"Harris County, Texas",1884.0,47.62,272.0,57.68,561.96,21819.83,90690.16,18.0,9.0,3.31,6.62
482012105003,2009,2105.3,"Harris County, Texas",1884.0,47.62,284.0,57.68,561.96,21819.83,90690.16,15.0,12.0,4.23,5.29
482012105003,2010,2105.3,"Harris County, Texas",1645.0,39.65,295.0,57.62,702.0,28061.0,105300.0,17.0,12.0,4.07,5.76
482012105003,2011,2105.3,"Harris County, Texas",1904.0,38.75,302.0,71.96,717.0,28720.0,117400.0,13.0,6.0,1.99,4.3
482012105003,2012,2105.3,"Harris County, Texas",1904.0,38.75,309.0,71.96,717.0,28720.0,117400.0,11.0,5.0,1.62,3.56
482012105003,2013,2105.3,"Harris County, Texas",1904.0,38.75,317.0,71.96,717.0,28720.0,117400.0,11.0,7.0,2.21,3.48
482012105003,2014,2105.3,"Harris County, Texas",1904.0,38.75,324.0,71.96,717.0,28720.0,117400.0,6.0,3.0,0.93,1.85
482012105003,2015,2105.3,"Harris County, Texas",1904.0,38.75,331.0,71.96,717.0,28720.0,117400.0,7.0,3.0,0.91,2.12
482012105003,2016,2105.3,"Harris County, Texas",1904.0,38.75,338.0,71.96,717.0,28720.0,117400.0,4.0,4.0,1.18,1.18
482012106001,2001,2106.1,"Harris County, Texas",853.52,22.62,77.0,26.74,543.0,34821.0,66900.0,0.0,0.0,0.0,0.0
482012106001,2002,2106.1,"Harris County, Texas",853.52,22.62,78.0,26.74,543.0,34821.0,66900.0,0.0,0.0,0.0,0.0
482012106001,2003,2106.1,"Harris County, Texas",853.52,22.62,78.0,26.74,543.0,34821.0,66900.0,0.0,0.0,0.0,0.0
482012106001,2004,2106.1,"Harris County, Texas",853.52,22.62,78.0,26.74,543.0,34821.0,66900.0,2.0,1.0,1.28,2.56
482012106001,2005,2106.1,"Harris County, Texas",848.52,26.72,78.0,30.07,448.0,32446.0,134900.0,0.0,0.0,0.0,0.0
482012106001,2006,2106.1,"Harris County, Texas",848.52,26.72,79.0,30.07,448.0,32446.0,134900.0,1.0,0.0,0.0,1.27
482012106001,2007,2106.1,"Harris County, Texas",848.52,26.72,79.0,30.07,448.0,32446.0,134900.0,5.0,4.0,5.06,6.32
482012106001,2008,2106.1,"Harris County, Texas",848.52,26.72,79.0,30.07,448.0,32446.0,134900.0,0.0,0.0,0.0,0.0
482012106001,2009,2106.1,"Harris County, Texas",848.52,26.72,80.0,30.07,448.0,32446.0,134900.0,3.0,2.0,2.51,3.76
482012106001,2010,2106.1,"Harris County, Texas",859.0,0.0,80.0,27.12,1060.0,32863.0,156300.0,1.0,1.0,1.25,1.25
482012106002,2001,2106.2,"Harris County, Texas",1416.0,6.39,167.0,30.73,526.0,40956.0,84500.0,2.0,2.0,1.2,1.2
482012106002,2002,2106.2,"Harris County, Texas",1416.0,6.39,165.0,30.73,526.0,40956.0,84500.0,1.0,1.0,0.61,0.61
482012106002,2003,2106.2,"Harris County, Texas",1416.0,6.39,163.0,30.73,526.0,40956.0,84500.0,5.0,4.0,2.46,3.07
482012106002,2004,2106.2,"Harris County, Texas",1416.0,6.39,161.0,30.73,526.0,40956.0,84500.0,3.0,2.0,1.25,1.87
482012106002,2005,2106.2,"Harris County, Texas",1185.0,0.0,159.0,25.76,543.0,54492.0,152700.0,2.0,1.0,0.63,1.26
482012106002,2006,2106.2,"Harris County, Texas",1185.0,0.0,156.0,25.76,543.0,54492.0,152700.0,6.0,1.0,0.64,3.84
482012106002,2007,2106.2,"Harris County, Texas",1185.0,0.0,154.0,25.76,543.0,54492.0,152700.0,8.0,6.0,3.89,5.18
482012106002,2008,2106.2,"Harris County, Texas",1185.0,0.0,152.0,25.76,543.0,54492.0,152700.0,1.0,0.0,0.0,0.66
482012106002,2009,2106.2,"Harris County, Texas",1185.0,0.0,150.0,25.76,543.0,54492.0,152700.0,4.0,2.0,1.33,2.66
482012106002,2010,2106.2,"Harris County, Texas",1243.0,5.47,148.0,28.52,1138.0,56424.0,177600.0,6.0,6.0,4.05,4.05
482012106002,2011,2106.2,"Harris County, Texas",1211.0,0.0,153.0,41.06,1305.0,53125.0,197300.0,4.0,2.0,1.31,2.62
482012106002,2012,2106.2,"Harris County, Texas",1211.0,0.0,157.0,41.06,1305.0,53125.0,197300.0,4.0,3.0,1.91,2.54
482012106002,2013,2106.2,"Harris County, Texas",1211.0,0.0,162.0,41.06,1305.0,53125.0,197300.0,3.0,2.0,1.23,1.85
482012106002,2014,2106.2,"Harris County, Texas",1211.0,0.0,167.0,41.06,1305.0,53125.0,197300.0,3.0,1.0,0.6,1.8
482012106002,2015,2106.2,"Harris County, Texas",1211.0,0.0,171.0,41.06,1305.0,53125.0,197300.0,3.0,2.0,1.17,1.75
482012106002,2016,2106.2,"Harris County, Texas",1211.0,0.0,176.0,41.06,1305.0,53125.0,197300.0,0.0,0.0,0.0,0.0
482012106003,2001,2106.3,"Harris County, Texas",1759.0,14.46,239.0,37.66,508.0,38281.0,71300.0,3.0,0.0,0.0,1.26
482012106003,2002,2106.3,"Harris County, Texas",1759.0,14.46,240.0,37.66,508.0,38281.0,71300.0,1.0,0.0,0.0,0.42
482012106003,2003,2106.3,"Harris County, Texas",1759.0,14.46,241.0,37.66,508.0,38281.0,71300.0,2.0,1.0,0.42,0.83
482012106003,2004,2106.3,"Harris County, Texas",1759.0,14.46,242.0,37.66,508.0,38281.0,71300.0,2.0,0.0,0.0,0.83
482012106003,2005,2106.3,"Harris County, Texas",1346.0,10.29,243.0,34.59,566.0,39545.0,143500.0,3.0,0.0,0.0,1.24
482012106003,2006,2106.3,"Harris County, Texas",1346.0,10.29,243.0,34.59,566.0,39545.0,143500.0,2.0,1.0,0.41,0.82
482012106003,2007,2106.3,"Harris County, Texas",1346.0,10.29,244.0,34.59,566.0,39545.0,143500.0,5.0,3.0,1.23,2.05
482012106003,2008,2106.3,"Harris County, Texas",1346.0,10.29,245.0,34.59,566.0,39545.0,143500.0,3.0,0.0,0.0,1.22
482012106003,2009,2106.3,"Harris County, Texas",1346.0,10.29,246.0,34.59,566.0,39545.0,143500.0,4.0,3.0,1.22,1.63
482012106003,2010,2106.3,"Harris County, Texas",1714.0,8.98,247.0,38.9,512.0,50426.0,110100.0,5.0,2.0,0.81,2.02
482012106003,2011,2106.3,"Harris County, Texas",1625.0,3.49,254.0,30.94,924.0,33784.0,98000.0,4.0,3.0,1.18,1.57
482012106003,2012,2106.3,"Harris County, Texas",1625.0,3.49,262.0,30.94,924.0,33784.0,98000.0,3.0,2.0,0.76,1.15
482012106003,2013,2106.3,"Harris County, Texas",1625.0,3.49,269.0,30.94,924.0,33784.0,98000.0,4.0,3.0,1.12,1.49
482012106003,2014,2106.3,"Harris County, Texas",1625.0,3.49,276.0,30.94,924.0,33784.0,98000.0,5.0,4.0,1.45,1.81
482012106003,2015,2106.3,"Harris County, Texas",1625.0,3.49,284.0,30.94,924.0,33784.0,98000.0,4.0,4.0,1.41,1.41
482012106003,2016,2106.3,"Harris County, Texas",1625.0,3.49,291.0,30.94,924.0,33784.0,98000.0,2.0,1.0,0.34,0.69
482012106004,2001,2106.4,"Harris County, Texas",2070.0,33.35,309.0,49.6,551.0,24560.0,58500.0,9.0,8.0,2.59,2.91
482012106004,2002,2106.4,"Harris County, Texas",2070.0,33.35,307.0,49.6,551.0,24560.0,58500.0,11.0,9.0,2.93,3.59
482012106004,2003,2106.4,"Harris County, Texas",2070.0,33.35,305.0,49.6,551.0,24560.0,58500.0,10.0,5.0,1.64,3.28
482012106004,2004,2106.4,"Harris County, Texas",2070.0,33.35,303.0,49.6,551.0,24560.0,58500.0,7.0,6.0,1.98,2.31
482012106004,2005,2106.4,"Harris County, Texas",2233.0,3.04,301.0,52.77,776.0,29919.0,111000.0,8.0,7.0,2.33,2.66
482012106004,2006,2106.4,"Harris County, Texas",2233.0,3.04,298.0,52.77,776.0,29919.0,111000.0,16.0,12.0,4.02,5.36
482012106004,2007,2106.4,"Harris County, Texas",2233.0,3.04,296.0,52.77,776.0,29919.0,111000.0,11.0,9.0,3.04,3.71
482012106004,2008,2106.4,"Harris County, Texas",2233.0,3.04,294.0,52.77,776.0,29919.0,111000.0,2.0,1.0,0.34,0.68
